"","Belgium","Finland","France","Germany","Ireland","Israel","Italy","Luxembourg","Malta","Monaco","Norway","Portugal","Spain","Sweden","Switzerland","The.Netherlands","Turkey","United.Kingdom","Yugoslavia","Austria","Greece","Denmark","Morocco","Cyprus","Iceland","Bosnia...Herzegovina","Croatia","Slovenia","Estonia","Hungary","Lithuania","Poland","Romania","Russia","Slovakia","F.Y.R..Macedonia","Latvia","Ukraine","Albania","Serbia...Montenegro","Andorra","Belarus","Moldova","Bulgaria","Armenia","Georgia","Serbia","Czech.Republic","Montenegro","Azerbaijan","San.Marino","Australia","Macedonia","Netherlands"
"Belarus",0.00709373333333292,0.00711111111111112,7.11111111141903e-07,0.00711111111111106,0.00399999999999997,0.00711111111111106,0,0,0.00399999999999997,0,0.00711111111111106,0.0106666666666666,0.00399999999999997,0.00711111111111106,0.00399151111111091,0.00711111111111106,0.011111111111111,0.00888888888888886,0,0,0.00399999999999997,0.00888928888888888,0,0.00933333333333327,0.00711111111111106,0.00711111111111106,0.00711111111111106,0.00888888888888886,0.00709373333333292,0.0197530864197532,0.00711111111111106,0,0.00399151111111091,0.00711111111111106,0.0444444444444444,0.00711111111111112,0.00401848888888931,0.0106666666666666,0.00880039999999803,0,0.0305555555555556,0,0.00399999999999997,0.00399151111111091,0.00399999999999997,0.0111111111111112,0.0284722222222222,0.0111111111111112,0.025925925925926,0,0,0,0,0
"Serbia & Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulgaria",0.00399151111111091,0,0.00711111111111106,0.0106666666666666,0.00399999999999997,0.0159999999999999,0,0,0.00399999999999997,0,0,0.0159999999999999,0.00930706666666604,4.0000000001732e-07,0.00399999999999997,0.00399999999999997,0.00711111111111106,0.0159826222222218,0,0,0.00933333333333327,0.00711111111111106,0,0.00392959999999846,0.00399999999999997,0.00399999999999997,0.00400928888888911,0.00888888888888886,0.00933333333333327,0.0294825925925895,0.00711111111111106,0.00888960000000001,0.00392959999999846,0.00399999999999997,0.0583333333333333,0.00399999999999997,0.00933333333333327,0.00399999999999997,0.00711111111111106,0,0.0110006249999976,0.011111111111111,0.00711111111111106,0,4.0000000001732e-07,0,0,0.0195566666666624,0.0358024691358025,0.0193599999999915,0,0,0,0
"Moldova",0.00709373333333292,0.00711111111111106,0.00399999999999997,0.0128803999999998,0,4.0000000001732e-07,0,0,4.0000000001732e-07,0,0.00711111111111106,0.00711111111111106,0.00711111111111106,0.00711111111111106,0.00711111111111106,4.0000000001732e-07,0,0,0,0,0.00933333333333327,0.00711111111111106,0,0.00933333333333327,0.00888928888888888,0.0127915111111089,0.00399999999999997,0.00711111111111106,0.00888888888888886,0.0257541975308605,0.00933333333333327,0.00888888888888886,0.00399999999999997,0.00399999999999997,0.0583333333333333,0.0128888888888888,0.00933333333333327,0.0159999999999999,0.0106315111111103,0,0.0145833333333333,4.0000000001732e-07,0,0.00888888888888886,0.00399999999999997,0.0108899999999952,0.0172922916666652,0.0111111111111112,0.0111111111111112,0,0,0,0,0
"Armenia",0.00933333333333327,0.0128803999999998,0.00711111111111112,0.00399151111111091,0.00709373333333292,0.00400000000000001,0,0,0.00709373333333292,0,4.0000000001732e-07,0.00399999999999997,0,0.00933333333333327,0.00711111111111106,0.00888888888888886,0.0128803999999998,0,0,0,0.00711111111111106,0.00399999999999997,0,0.00888888888888886,0.00933333333333327,0.00888888888888886,0.0106666666666666,0.00933333333333327,0.0106666666666666,0.0296296296296297,0.00888928888888888,0.0128888888888888,0.00933333333333327,0.0128888888888889,0.025,0.00933333333333327,0.00400928888888911,0.00399999999999997,0.00399999999999997,0,0.0145833333333333,0.00930706666666604,0.00399999999999997,0.00399999999999997,0,0.0108899999999952,0.0145833333333333,0.0257541975308605,0.0111111111111112,0,0,0,0,0
"Czech Republic",0.0197530864197532,0.0193599999999915,0.0197530864197532,0.0197530864197532,0,0.0111111111111112,0,0,0.025925925925926,0,0.0197530864197532,0.0257541975308605,0.0197530864197532,0.025925925925926,0.0195566666666624,0.0257541975308605,0.0197530864197532,0,0,0,0.0111111111111112,0.0195566666666624,0,0,0.0197530864197532,0.0197530864197532,0.0296296296296297,0.0296296296296297,0.0111111111111112,0.0197530864197532,0.0291877777777682,0.025925925925926,0.0294825925925895,0.0111111111111112,0,0.025925925925926,0.025925925925926,0.0257541975308605,0.0111111111111112,0,0.0193599999999915,0.0197530864197532,0,0.0197530864197532,0.0111111111111112,0.0662266666666572,0.0197530864197532,0,0.0193599999999915,0.0663358333333262,0,0,0,0
"Georgia",0.0111111111111111,0.0111111111111112,0,0.0197530864197532,0,0.0111111111111112,0,0,0.0197530864197532,0,0.0111111111111112,0.0358024691358025,0.0111111111111112,0,0,0,0,0.0111111111111112,0,0,0,0.0111111111111112,0,0.0246913580246914,0.0111111111111112,0.0111111111111112,0,0.0111111111111112,0,0.0688933333333214,0,0.0108899999999952,0.0111111111111112,0.0111111111111112,0,0.0108899999999952,0,0,0,0,0.0666666666666667,0,0.0111111111111111,0,0.0197530864197532,0,0,0.0664469444444397,0.044335833333331,0.0583333333333333,0,0,0,0
"Montenegro",0,0,0.0108899999999952,0.0294825925925895,0,0.0296296296296297,0,0,0.0257541975308605,0,0.0308641975308643,0.0111111111111112,0.025925925925926,0.0257541975308605,0.0197530864197532,0.0197530864197532,0,0.0197530864197532,0,0,0.0111111111111112,0.0111111111111112,0,0.0195566666666624,0,0.0197530864197532,0.0111111111111112,0.0111111111111112,0.0197530864197532,0.025925925925926,0.0195566666666624,0.0257541975308605,0.0195566666666624,0.0111111111111112,0,0.025925925925926,0.0195566666666624,0.0195566666666624,0.0197530864197532,0,0.0111111111111112,0.0111111111111112,0.0197530864197532,0,0.0257541975308605,0.0694444444444444,0.0257541975308605,0.0296296296296297,0,0.0583333333333333,0,0,0,0
"Serbia",0.0145833333333333,0.0145833333333333,0.00625,0.0173611111111111,0.014486736111109,0.0173611111111111,0,0,0.0111111111111111,0,0.0145833333333333,0.0166666666666667,0.0166666666666667,0.0111111111111111,0.0166666666666667,0.0145833333333333,0.0145833333333333,0.0166666666666667,0,0,0.0166666666666667,0.0282511111111063,0,0.0145422916666658,0.0166666666666667,0.0145833333333333,0.0166666666666667,0.0166666666666667,0.0305555555555556,0.0197530864197532,0.0145833333333333,0.0172922916666652,0.0166117361111099,0.014486736111109,0.0666666666666667,0.0284311805555547,0.0145833333333333,0.0145833333333333,0.0173611111111111,0,0.0257541975308605,0.0108899999999952,0.0166666666666667,0.0145833333333333,0.0111111111111111,0.0108899999999952,0,0.0111111111111112,0,0.0108899999999952,0,0,0,0
"Azerbaijan",0,0.0111111111111112,0.0195566666666624,0.0358024691358025,0.0108899999999952,0.0246913580246914,0,0,0,0,0,0.0111111111111111,0.0111111111111112,0,0,0.0111111111111112,0.0111111111111112,0,0,0,0.0197530864197532,0.0108899999999952,0,0,0,0.0111111111111112,0.0197530864197532,0.0111111111111112,0,0.0444444444444444,0,0.0111111111111112,0.0246913580246914,0.0111111111111112,0.0663358333333262,0.0111111111111112,0.0196069135802438,0,0,0,0.0444444444444444,0.0111111111111111,0.0195566666666624,0.0111111111111112,0,0.0583333333333333,0.0246913580246914,0.0694444444444444,0.0666666666666667,0,0,0,0,0
"San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Macedonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
