"","Belgium","Finland","France","Germany","Ireland","Israel","Italy","Luxembourg","Malta","Monaco","Norway","Portugal","Spain","Sweden","Switzerland","The.Netherlands","Turkey","United.Kingdom","Yugoslavia","Austria","Greece","Denmark","Morocco","Cyprus","Iceland","Bosnia...Herzegovina","Croatia","Slovenia","Estonia","Hungary","Lithuania","Poland","Romania","Russia","Slovakia","F.Y.R..Macedonia","Latvia","Ukraine","Albania","Serbia...Montenegro","Andorra","Belarus","Moldova","Bulgaria","Armenia","Georgia","Serbia","Czech.Republic","Montenegro","Azerbaijan","San.Marino","Australia","Macedonia","Netherlands"
"Norway",0.00399999999999997,0,0.0127915111111089,0.0106315111111103,0.00399999999999997,0.00933333333333327,0.00888888888888886,0,0.00709373333333292,0,0,0.00625,0,0.00399999999999997,0.00933333333333327,0.00625,0.0666666666666667,0.00933333333333327,0,0.00399999999999997,0.00888888888888886,0.00711111111111106,0,0.0166117361111099,0.00399999999999997,0.0666666666666667,0.0111111111111112,0,0.00711111111111106,0.00399999999999997,0.00400928888888911,0,0.00711111111111106,0.00930706666666604,0.0694444444444444,0.0145833333333333,0.00399999999999997,0,0,0,0,0.00933333333333327,0.00399151111111091,0,0.00625,0.00711111111111106,0.0166666666666667,0,0.00625,0.00888888888888886,0.0159999999999999,0,0,0
"Portugal",0.00625,0.00625,0.0061256249999973,0.00625,0.0145833333333333,0.0172922916666652,0.0165011111111075,0,0.0172922916666652,0,0.0111111111111111,0,0.00625,0.0111111111111111,0.014486736111109,0.0111111111111111,0.0444444444444444,0.014486736111109,0,0.00625,0.00625,0.0166666666666667,0,0.0111111111111112,0.025,0.0583333333333333,0.0666666666666667,0.0165839583333315,0.0173611111111111,0.014486736111109,0.0111111111111111,0,0.0108899999999952,0.00625,0.0583333333333333,0.0111111111111111,0.0309733333333273,0.0108899999999952,0.0166666666666667,0,0,0.0172922916666652,0.00625,0.0666666666666667,0,0.00625,0.0111111111111112,0,1.11111111115942e-06,0,0.0110006249999976,0,0,0
"Spain",0.00930706666666604,0.011111111111111,0.00399999999999997,0.00888888888888886,0.00930706666666604,0,0.00399151111111091,0,0.00888888888888886,0,0.00709373333333292,0.00625,0,0,0.0106666666666666,0.0145833333333333,0.0694444444444444,4.0000000001732e-07,0,0.00711111111111106,0.00399999999999997,0.00399999999999997,0,0.0145833333333333,0.0199999999999999,0.0583333333333333,0,0,0.00888888888888886,0.00933333333333327,0.00399999999999997,0,0.0128888888888888,0.00711111111111106,0.0694444444444444,0,0.0106666666666666,0.00625,0.00711111111111106,0,0,0.00711111111111106,0.00711111111111106,0.0111111111111111,0.0145833333333333,0.00709373333333292,0.0111111111111111,0,0.00625,0,0.00398293333333295,0,0,0
"Sweden",0.00711111111111106,0,0.00933333333333327,0.00399151111111091,0.00933333333333327,0.0128888888888888,0.0128888888888888,0,0.00930706666666604,0,0.00399999999999997,0.0111111111111111,0.00399999999999997,0,0.00933333333333327,0,0.0666666666666667,0.0181959555555549,0,0.011111111111111,0.00399999999999997,0.0159999999999999,0,0.0173611111111111,0.00711111111111106,0.0663358333333262,0.0108899999999952,0.00399999999999997,0.00711111111111106,0.00399151111111091,0,1.11111111115942e-06,0.00711111111111106,0.00709373333333292,0.0666666666666667,0,0.00399999999999997,0,0.0106666666666666,0,0,0.00930706666666604,0,0,0.0111111111111111,0.00933333333333327,0.00625,0,0,0.00399999999999997,0,0,0,0
"Switzerland",4.0000000001732e-07,0.00711111111111106,0.00399999999999997,0.00711111111111106,0.0159826222222218,0.00711111111111106,0.0158937333333309,0,0.00933333333333327,0,0.011111111111111,0.00625,0.00399999999999997,0.00933333333333327,0,0.00625,0.0694444444444444,0,0,0.00399151111111091,0.00399999999999997,0.0106666666666666,0,0.0173611111111111,0.0106666666666666,0.0583333333333333,0.0246913580246914,0.00711111111111106,0.00711111111111106,0.00398293333333295,0.0106666666666666,0,0.00399999999999997,0.00933333333333327,0.0583333333333333,0,0.00888888888888886,0,4.0000000001732e-07,0,0,0.011111111111111,0.00399999999999997,0,0.0165011111111075,0.00711111111111106,0.0110006249999976,0,0.0111111111111111,0.00392959999999846,0.00709373333333292,0,0,0
"The Netherlands",0.00709373333333292,0.00933333333333327,0.0181070666666641,0.0127915111111089,0.00711111111111106,0.00711111111111106,0.0106666666666666,0,0,0,0.00399999999999997,0.014486736111109,0,0.00709373333333292,0.00711111111111106,0,0.0694444444444444,0.00933333333333327,0,0.00711111111111106,0.00399151111111091,0.0110670666666656,0,0.0172922916666652,0.00398293333333295,0.044335833333331,0.025925925925926,0.00933333333333327,0.00711111111111106,0.00711111111111106,0.0106666666666666,0,0.00888960000000001,0.00933333333333327,0.044335833333331,0,0.0128888888888888,0.0061256249999973,0.00711111111111106,0,0,0.00933333333333327,0.00711111111111106,0,0,0.00933333333333327,0.014486736111109,0,0.0061256249999973,0.0128803999999998,0.00399151111111091,0,0,0
"Turkey",0.0663358333333262,0.0583333333333333,0.0666666666666667,0.0583333333333333,0.0583333333333333,0.0694444444444444,0.0249469444444433,0,0.0666666666666667,0,0.0583333333333333,0.0660044444444301,0.0664469444444397,0.0664469444444397,0.0444444444444444,0.0688933333333214,0,0.0583333333333333,0,0.0663358333333262,0.0581691666666631,0.0583333333333333,0,0.0583333333333333,0.0666666666666667,0.0666666666666667,0.0580044444444374,0.0580044444444374,0.0666666666666667,0.0583333333333333,0.044335833333331,0,0.0249469444444433,0.0581691666666631,0,0.0583333333333333,0.0666666666666667,0.0664469444444397,0.0694444444444444,0,0,0.0691691666666607,0.0694444444444444,0.0583333333333333,0,0.0694444444444444,0.0664469444444397,0,0,0.0583333333333333,0.0664469444444397,0,0,0
"United Kingdom",0.0127915111111089,0.0106666666666666,0.00399999999999997,0.00933333333333327,0.00399999999999997,0.00709373333333292,0.0128888888888888,0,0.00399999999999997,0,0.00398293333333295,0.0309733333333273,0.011111111111111,0.00709373333333292,0.00888928888888888,0.00625,0.0691691666666607,0,0,0.00711111111111106,0.00709373333333292,0.00400928888888911,0,0.014486736111109,0.00399999999999997,0.0583333333333333,0.0111111111111112,0.00399999999999997,0.0106666666666666,0.00930706666666604,0.00888888888888886,0.0108899999999952,0.00933333333333327,0.00709373333333292,0.0694444444444444,0.0166666666666667,0.00711111111111106,0.00625,0.00933333333333327,0,0,0.00930706666666604,0.00399999999999997,0,0,4.0000000001732e-07,0.0111111111111111,0,0.0061256249999973,0.0159999999999999,0.011111111111111,0,0,0
"Yugoslavia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Austria",0.00709373333333292,0.00399151111111091,0,0.00933333333333327,0.0106666666666666,0.00930706666666604,0.00888888888888886,0,0.00399999999999997,0,0.00399999999999997,0.0145833333333333,0.00400000000000001,0.00711111111111106,0,0,0.0581691666666631,0.0106666666666666,0,0,0.0177777777777777,0.011111111111111,0,0.03125,0.00933333333333327,0.0666666666666667,0,0,0.00933333333333327,0.00933333333333327,0.0106666666666666,0.011087530864197,0,0,0.0666666666666667,0,0.00711111111111106,0.0061256249999973,0.0106666666666666,0,0,0.011111111111111,0.00933333333333327,0.0108899999999952,0.0111111111111111,0.00711111111111106,0.0166666666666667,0,0,0.00399999999999997,0.00933333333333327,0,0,0
"Greece",0.00933333333333327,0.00399151111111091,0.00933333333333327,0.00888888888888886,0.00398293333333295,0.00711111111111106,0,0,0.00888928888888888,0,0.00399151111111091,0.0165839583333315,0.00711111111111106,0.0127915111111089,0,0.00625,0.0664469444444397,0.0106666666666666,0,0.00399999999999997,0,7.11111111141903e-07,0,0.0248066666666625,0.00933333333333327,0.0664469444444397,0,0.00888928888888888,0.0128888888888888,0.00709373333333292,0.00711111111111106,0,0.0106666666666666,0.0106666666666666,0.0666666666666667,0.0111111111111111,0.00933333333333327,0.0061256249999973,0.00888888888888886,0,0,0.00711111111111106,0.00711111111111106,0.0111111111111112,0.00625,0.00399999999999997,0.0172922916666652,0,0,0.00711111111111106,0.00711111111111106,0,0,0
"Denmark",0.0110670666666656,0.00400000000000001,0,0.0110670666666656,0.00888888888888886,0.0106666666666666,0.00933333333333327,0,0.00933333333333327,0,0.00933333333333327,0.00625,0.0128888888888888,0.0106666666666666,0.00711111111111106,0.0061256249999973,0.0666666666666667,0.00933333333333327,0,0.00933333333333327,0.0159999999999999,0,0,0.0166666666666667,0.00399999999999997,0.0580044444444374,0,0.00933333333333327,0.0106666666666666,0.00711111111111106,0.00933333333333327,0.0244455555555502,0.011111111111111,0.00711111111111106,0.0666666666666667,0.0111111111111111,0.00399999999999997,0.00625,0.00888888888888886,0,0,0.00399999999999997,0,0.0111111111111111,0.0111111111111111,0.0158937333333309,0.014486736111109,0,0.00625,0.00711111111111106,0.00399999999999997,0,0,0
"Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",0.0166666666666667,0.014486736111109,0.0166666666666667,0.0166666666666667,0.0111111111111111,0.0166666666666667,0.0145833333333333,0,0.0145833333333333,0,0.0172922916666652,0.0197530864197532,0.0145833333333333,0.0145833333333333,0.0165839583333315,0.0108899999999952,0.044335833333331,0.0110292361111094,0,0.0145833333333333,0.0111111111111111,0.0173611111111111,0,0,0,0.0666666666666667,0,0.0166666666666667,0.0111111111111111,0.0110839583333328,0.0145422916666658,0.0664469444444397,0.0111111111111111,0.0172922916666652,0.0666666666666667,0.0111111111111112,0.0145833333333333,0.0358024691358025,0.00625,0,0,0.0166666666666667,0.0166666666666667,0.0195566666666624,0.0111111111111112,0.00625,0.0110006249999976,0,0,0.0166666666666667,0.0166666666666667,0,0,0
"Iceland",0.00711111111111106,0.00888928888888888,0.00399999999999997,0.0182222222222221,0.00399999999999997,0.00711111111111106,0.00930706666666604,0,0.00709373333333292,0,0.00888888888888886,0.00625,0.00711111111111106,0.00709373333333292,0.00399151111111091,0,0.0666666666666667,0.00711111111111106,0,0.0128888888888888,0.00711111111111106,0.0159999999999999,0,0.0145833333333333,0,0.0581691666666631,0.0197530864197532,0.00711111111111106,0.0128888888888888,0.00711111111111106,0.00711111111111106,0,0.00933333333333327,0.00399999999999997,0.0581691666666631,0,0.00933333333333327,0,0.0128888888888889,0,0,0.00709373333333292,0.0128888888888888,0,0.0061256249999973,0.00933333333333327,0.0248066666666625,0,0.014486736111109,0.0106666666666666,0.00888888888888886,0,0,0
"Bosnia & Herzegovina",0.0691691666666607,0.0666666666666667,0.0694444444444444,0.0666666666666667,0.044335833333331,0.0664469444444397,0.0444444444444444,0,0.0583333333333333,0,0.0555600000000002,0.0579469444444361,0.0581691666666631,0.0666666666666667,0.0691691666666607,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0583333333333333,0.0666666666666667,0.0694444444444444,0,0.0691691666666607,0.0664469444444397,0,0.0580044444444374,0.0444444444444444,0.0694444444444444,0.025,0.0694444444444444,0,0.0691691666666607,0.0666666666666667,0.0583333333333333,0.0444444444444444,0.0694444444444444,0.0666666666666667,0.0583333333333333,0,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0694444444444444,0.0691691666666607,0,0,0.0664469444444397,0.0581691666666631,0,0,0
"Croatia",0,0,0.0111111111111112,0.0111111111111112,0,0.0111111111111112,0,0,1.11111111115942e-06,0,0,0.0691691666666607,0.0111111111111112,0.0111111111111112,0,0.0198035802469148,0.0691691666666607,0.0111111111111112,0,0.0197530864197532,0.0111111111111112,0,0,0.0197530864197532,0.0111111111111111,0.025,0,0.0111111111111112,0.0111111111111112,0.0111111111111112,0.0108899999999952,0,0,0.0108899999999952,0.0664469444444397,0.0111111111111112,0.0197530864197532,0,0.0111111111111112,0,0,0,0.0111111111111112,0,0.0583333333333333,0.0260011111111129,0.0111111111111112,0,0.0579469444444361,0.0111111111111111,0.0111111111111112,0,0,0
"Slovenia",0.00933333333333327,0.0127915111111089,0.00399999999999997,0.00933333333333327,0.00399999999999997,0.00888888888888886,0.00711111111111106,0,0.00709373333333292,0,0.00711111111111106,0.014486736111109,0.00399999999999997,0.00933333333333327,0,0.00625,0.0583333333333333,0.0127915111111089,0,0.00399151111111091,0.00711111111111106,0,0,0.0145833333333333,0.0128888888888888,0.0444444444444444,0,0,0,0.00399999999999997,0.00399999999999997,0.0111111111111111,0.0106666666666666,0.0128888888888888,0.0666666666666667,0.00625,0.00399999999999997,0,0,0,0,0.00930706666666604,0.0266666666666666,0,0.0111111111111111,0.011111111111111,0.0173611111111111,0,0.00625,0.00888888888888886,0.00399999999999997,0,0,0
"Estonia",0.00711111111111106,0.00711111111111106,0.00711111111111106,0.00716515555555672,0.00399999999999997,0,0.0158937333333309,0,0.0127915111111089,0,0.00399999999999997,0.0145833333333333,0.00711111111111106,0.00399999999999997,0.011111111111111,0.0110006249999976,0.0666666666666667,0.00399999999999997,0,0.00399999999999997,0.00711111111111106,0.00399151111111091,0,0.014486736111109,0.00399999999999997,0.0694444444444444,0.0195566666666624,0.0106666666666666,0,0.00711111111111106,0.00933333333333327,0.0111111111111111,0.00711111111111106,0.00399151111111091,0.0583333333333333,0.00625,0.00711111111111106,0.0110006249999976,0.00399999999999997,0,0,0.00711111111111106,0.00399999999999997,0.0111111111111112,0.00625,0.00933333333333327,0.0166666666666667,0,0,0.00711111111111106,0.00399999999999997,0,0,0
"Hungary",0.0106666666666666,0.00933333333333327,0.00711111111111106,0.00399999999999997,0.0181959555555549,0.00399999999999997,0.00933333333333327,0,0.0159826222222218,0,0.0159999999999999,0.014486736111109,0.0106666666666666,0.00711111111111106,0,0.00625,0.0694444444444444,0.00399151111111091,0,0.00399999999999997,0.0159999999999999,0.00399999999999997,0,0.0172922916666652,0.0128803999999998,0.0583333333333333,0.0111111111111112,0.00400000000000001,0.0106666666666666,0,0.00709373333333292,0,0.00707626666666588,0.00930706666666604,0.0666666666666667,0,0.00933333333333327,0,0.00711111111111106,0,0,0.00933333333333327,4.0000000001732e-07,0.0111111111111112,0.0061256249999973,0.00709373333333292,0.0305555555555556,0,0.00625,0.0159999999999999,0.00709373333333292,0,0,0
"Lithuania",0.0106666666666666,0.00399999999999997,0.0159651555555547,0.00933333333333327,0.00399999999999997,0.00399999999999997,0.0071292888888893,0,0.00399999999999997,0,0.00709373333333292,0.0110006249999976,0.00711111111111106,0.00709373333333292,0.00399999999999997,0.0111111111111111,0.0666666666666667,0.00711111111111106,0,0.00399151111111091,0.00930706666666604,0.00399151111111091,0,0.0166117361111099,4.0000000001732e-07,0.0583333333333333,0.0111111111111112,0.00711111111111106,0.00933333333333327,0.0128888888888888,0,0.0111111111111111,0.00933333333333327,0.00930706666666604,0.0666666666666667,0.0166666666666667,0.00399151111111091,0.00625,0.00711111111111106,0,0,0.0106666666666666,0.00711111111111106,0.0108899999999952,0,0.00399151111111091,0.0166666666666667,0,0,0,0,0,0,0
"Poland",0,1.11111111115942e-06,0,0,0,0.0197530864197532,0.0111111111111112,0,0,0,0,0,0,0,0.0111111111111112,0.0583333333333333,0,0.0197530864197531,0,0.0108899999999952,0,0,0,0.0694444444444444,0.0111111111111111,0,0,0,0.0111111111111111,0,0,0,0,0,0,2.50000000010914e-06,0,0.025,0.0111111111111111,0,0,0,0,0,0,0,0.0581691666666631,0,0.0245024999999892,0,0,0,0,0
"Romania",0.00399999999999997,0.00399999999999997,0.00711111111111106,0.00711111111111106,0.00709373333333292,0.00399151111111091,0.00399999999999997,0,0.00399999999999997,0,0.00930706666666604,0.00625,0.00930706666666604,0.00933333333333327,7.11111111141903e-07,0.0111111111111111,0.0583333333333333,0.0128803999999998,0,0.0106666666666666,0.00399999999999997,0.0128888888888888,0,0.00625,0.00933333333333327,0.0583333333333333,0,0.00399999999999997,0,0.00711111111111106,0.00888888888888886,0,0,0.00711111111111106,0.0666666666666667,0.0110006249999976,0.00933333333333327,0.00625,0.00399999999999997,0,0,0.00888928888888888,0.0128888888888888,0.0246913580246914,0.00625,0.00711111111111106,0.028236736111106,0,0,0.00888888888888886,0.00711111111111106,0,0,0
"Russia",0.0106666666666666,0.00399151111111091,0.00880071111110915,0.00711111111111106,0.00930706666666604,0.0128888888888888,0.00888888888888886,0,0.0106666666666666,0,0.00399151111111091,0.00625,0.00399999999999997,0.0106666666666666,0.0128888888888888,0.0145833333333333,0.0666666666666667,0.00399999999999997,0,0.00399999999999997,0.00709373333333292,0.00399999999999997,0,0.0165566666666643,0.00398293333333295,0.0694444444444444,0.0111111111111112,0.0106666666666666,0.00399999999999997,0,0.00711111111111106,0,0.00880039999999803,0,0.0666666666666667,0,0.00399999999999997,0.0110006249999976,0.00399999999999997,0,0,0.00711111111111106,0.00888928888888888,0.0195566666666624,0.0061256249999973,0.00888888888888886,0.0110006249999976,0,0.00625,0.0127915111111089,0.00399151111111091,0,0,0
"Slovakia",0.0583333333333333,0.0581691666666631,0.0444444444444444,0.0248933333333311,0.0581691666666631,0.0694444444444444,0.0583333333333333,0,0.0666666666666667,0,0.0666666666666667,0.0664469444444397,0.0666666666666667,0.0694444444444444,0.0663358333333262,0.044335833333331,0.0583333333333333,0.0580044444444374,0,0.0581691666666631,0.0694444444444444,0.0666666666666667,0,0.0666666666666667,0.0694444444444444,0.0694444444444444,0.0694444444444444,0.0583333333333333,0.0664469444444397,0.0664469444444397,0.0664469444444397,0,0.0666666666666667,0.0694444444444444,0,0.0666666666666667,0.0583333333333333,0.0444444444444444,0.0583333333333333,0,0,0.0583333333333333,0.0666666666666667,0.0444444444444444,0,0.0581691666666631,0.025,0,0,0.0583333333333333,0.0694444444444444,0,0,0
"F.Y.R. Macedonia",0.0106666666666666,0.011111111111111,0.00930706666666604,0.0106666666666666,0.0159999999999999,0.00709373333333292,0.00711111111111106,0,0.00399999999999997,0,0.00933333333333327,0.0165839583333315,0.00399999999999997,0.00711111111111106,0.00392039999999826,0.00625,0.0666666666666667,0.00399151111111091,0,0.0128092888888871,0,0.00933333333333327,0,0.0166666666666667,0.00399999999999997,0.0579469444444361,0.0111111111111112,0.00880039999999803,0.00933333333333327,0.00711111111111106,0.00400000000000001,1.11111111115942e-06,0.00711111111111106,0.0106666666666666,0.0444444444444444,0,0,0.0111111111111111,0.011111111111111,0,0,0.0128888888888888,0.011111111111111,0,0,0.00933333333333327,0.0145422916666658,0,0.00625,0.00933333333333327,0.00399151111111091,0,0,0
"Latvia",0.00888888888888886,0.00711111111111106,0.00711111111111106,0.00933333333333327,0.0128888888888889,0.00399999999999997,0.0039742666666661,0,0.00707626666666588,0,7.11111111141903e-07,0.0111111111111111,0.00933333333333327,0.00399999999999997,0.00709373333333292,0.00625,0.0691691666666607,0.00399999999999997,0,0.0106666666666666,0,0.00399999999999997,0,0.0111111111111111,0.00709373333333292,0.0444444444444444,0.0111111111111112,0.00399151111111091,0,0.00711111111111106,0.00711111111111106,0.0197530864197531,0.00933333333333327,0.00709373333333292,0.0664469444444397,0.014486736111109,0,0,0.00399999999999997,0,0,0.00709373333333292,0.00928071111110992,0.0111111111111112,0,0.00709373333333292,0.0145833333333333,0,0.0110006249999976,0.00933333333333327,0.0158937333333309,0,0,0
"Ukraine",0,0.00625,0.0145833333333333,0.0166666666666667,0.0145833333333333,0.00625,0.00625,0,0.00625,0,0.014486736111109,0.0246913580246914,0,0,0.00625,0.0165839583333315,0.0666666666666667,0,0,0.0111111111111111,0.0111111111111111,0.0061256249999973,0,0.0111111111111112,0.0111111111111111,0.0694444444444444,0.0111111111111112,0,0.00625,0.0111111111111111,0,0.0555555555555556,0.00625,0.00625,0.0579469444444361,0,0.00625,0,0,0,0,0.0166666666666667,0,0,0.0111111111111111,0.00625,0,0,1.11111111115942e-06,0.014486736111109,0,0,0,0
"Albania",0.0106666666666666,0.00400928888888911,0.00399151111111091,0.0128092888888871,0.00399999999999997,0.00711111111111106,0.0159826222222218,0,7.11111111141903e-07,0,0.00399999999999997,0.0165839583333315,0.00711111111111106,0.00399999999999997,0.00933333333333327,0.0111111111111111,0.0663358333333262,0.00711111111111106,0,0.00711111111111106,0,0.00933333333333327,0,0.0173611111111111,0.00399999999999997,0.0664469444444397,0.025925925925926,0.00399999999999997,0.00399999999999997,0.00709373333333292,0.00399999999999997,0,0.00709373333333292,0.00711111111111106,0.044335833333331,0.0110006249999976,0.00709373333333292,0.014486736111109,0,0,0,0.00399999999999997,0.00707626666666588,0.0111111111111112,0,0.00888888888888886,0.0166666666666667,0,0.0111111111111111,0.0106666666666666,0.0106666666666666,0,0,0
"Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
